order_id,order_date,region,category,product,quantity,sales_inr,profit_inr
PE01026,2026-05-15,Warangal,Personal Care,Face Wash,2,202.46,34.87
PE01520,2026-06-28,Guntur,OTC Medicines,ORS Sachet,5,428.05,48.93
PE00674,2026-04-19,Nellore,OTC Medicines,ORS Sachet,1,116.21,17.37
PE00470,2026-04-30,Vijayawada,OTC Medicines,ORS Sachet,1,174.3,15.28
PE00605,2026-04-23,Bengaluru,Personal Care,Baby Diaper Pack,2,1011.68,174.54
PE00969,2026-05-03,Vijayawada,OTC Medicines,Paracetamol 500mg,5,1042.65,94.98
PE01661,2026-06-18,Hyderabad,Prescription Medicines,Atorvastatin 10mg,3,500.4,44.69
PE00393,2026-04-20,Visakhapatnam,OTC Medicines,Paracetamol 500mg,5,389.8,71.86
PE01473,2026-06-26,Visakhapatnam,OTC Medicines,ORS Sachet,3,380.85,62.79
PE01802,2026-06-02,Warangal,Wellness & Nutrition,Calcium + D3 Tablets,2,771.18,163.14
PE00377,2026-04-23,Visakhapatnam,Prescription Medicines,Azithromycin 500mg,1,195.94,23.61
PE01098,2026-05-10,Karimnagar,Prescription Medicines,Insulin Pen,4,1379.2,205.61
PE00584,2026-04-26,Hyderabad,OTC Medicines,ORS Sachet,5,1066.4,214.09
PE00089,2026-04-19,Bengaluru,Prescription Medicines,Amlodipine 5mg,1,546.37,109.72
PE01057,2026-05-23,Hyderabad,Wellness & Nutrition,Immunity Booster Syrup,1,1151.36,212.04
PE00825,2026-05-11,Guntur,OTC Medicines,Antacid Tablets,4,413.0,49.88
PE00738,2026-05-07,Nellore,Wellness & Nutrition,Multivitamin Tablets,5,3614.45,634.06
PE01743,2026-06-14,Tirupati,Personal Care,Sunscreen SPF50,1,381.77,53.89
PE01676,2026-06-05,Visakhapatnam,Prescription Medicines,Amlodipine 5mg,1,628.26,132.66
PE01109,2026-05-08,Tirupati,Prescription Medicines,Insulin Pen,2,1087.38,101.22
PE01214,2026-05-28,Karimnagar,OTC Medicines,Paracetamol 500mg,5,1092.8,141.48
PE01281,2026-05-20,Nellore,Prescription Medicines,Azithromycin 500mg,4,1096.2,168.93
PE00279,2026-04-05,Bengaluru,Prescription Medicines,Insulin Pen,5,1909.8,236.33
PE00337,2026-04-16,Visakhapatnam,OTC Medicines,Cough Syrup 100ml,3,380.82,46.83
PE01866,2026-06-26,Hyderabad,Prescription Medicines,Insulin Pen,5,2324.5,326.89
PE01139,2026-05-06,Bengaluru,OTC Medicines,Paracetamol 500mg,5,598.8,110.08
PE01180,2026-05-27,Karimnagar,Wellness & Nutrition,Fish Oil Capsules,1,900.3,78.22
PE00817,2026-05-09,Vijayawada,Lab Tests,HbA1c Test,1,636.8,94.46
PE00230,2026-04-06,Guntur,OTC Medicines,Antacid Tablets,2,294.08,44.46
PE01766,2026-06-30,Visakhapatnam,Prescription Medicines,Azithromycin 500mg,1,646.76,104.11
PE00266,2026-04-03,Karimnagar,Medical Devices,Nebulizer,2,4195.12,565.41
PE01070,2026-05-21,Guntur,Personal Care,Face Wash,5,2053.85,426.03
PE01946,2026-06-30,Karimnagar,Personal Care,Antiseptic Liquid,1,434.73,46.31
PE01176,2026-05-03,Vijayawada,Personal Care,Antiseptic Liquid,5,464.2,101.3
PE00728,2026-05-10,Hyderabad,Wellness & Nutrition,Whey Protein 1kg,5,4227.05,376.8
PE00014,2026-04-15,Warangal,OTC Medicines,Antacid Tablets,5,1034.25,134.86
PE01066,2026-05-13,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,5,5524.3,1152.05
PE02061,2026-06-14,Bengaluru,OTC Medicines,Paracetamol 500mg,2,270.68,27.98
PE00464,2026-04-02,Vijayawada,Lab Tests,Full Body Checkup,2,2843.82,616.68
PE00300,2026-04-30,Hyderabad,OTC Medicines,ORS Sachet,4,410.92,71.37
PE00675,2026-04-25,Vijayawada,Personal Care,Sunscreen SPF50,3,909.39,178.67
PE01703,2026-06-11,Hyderabad,Personal Care,Antiseptic Liquid,5,2689.85,220.69
PE00234,2026-04-27,Bengaluru,Wellness & Nutrition,Immunity Booster Syrup,3,1833.39,286.53
PE00861,2026-05-20,Hyderabad,Personal Care,Baby Diaper Pack,1,388.22,45.56
PE01375,2026-05-19,Hyderabad,Prescription Medicines,Atorvastatin 10mg,1,432.68,59.87
PE00617,2026-04-12,Visakhapatnam,Wellness & Nutrition,Fish Oil Capsules,3,883.23,99.34
PE01976,2026-06-19,Hyderabad,OTC Medicines,Antacid Tablets,4,816.28,143.87
PE01017,2026-05-11,Nellore,Prescription Medicines,Amlodipine 5mg,4,1683.2,333.08
PE00078,2026-04-17,Bengaluru,Medical Devices,Thermometer,2,3119.28,532.62
PE00485,2026-04-09,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,4,1698.48,366.08
PE01810,2026-06-06,Guntur,OTC Medicines,ORS Sachet,5,476.95,66.42
PE01505,2026-06-19,Vijayawada,Medical Devices,Thermometer,5,11638.3,1940.68
PE01881,2026-06-29,Bengaluru,Prescription Medicines,Atorvastatin 10mg,4,2470.36,515.86
PE00759,2026-05-16,Bengaluru,OTC Medicines,Paracetamol 500mg,2,214.42,17.46
PE00583,2026-04-19,Tirupati,Lab Tests,Lipid Profile,3,1565.64,232.23
PE01830,2026-06-14,Hyderabad,Personal Care,Sunscreen SPF50,5,2181.35,360.66
PE00476,2026-04-08,Nellore,Prescription Medicines,Metformin 500mg,1,360.48,44.65
PE01583,2026-06-16,Guntur,,Fish Oil Capsules,1,1271.07,209.55
PE01302,2026-05-25,Warangal,Prescription Medicines,Insulin Pen,1,177.88,16.77
PE01413,2026-06-05,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,130.48,21.04
PE01391,2026-05-07,Guntur,Personal Care,Antiseptic Liquid,3,489.96,62.76
PE00020,2026-04-09,Hyderabad,OTC Medicines,Antacid Tablets,3,203.58,25.22
PE01704,2026-06-05,Bengaluru,Wellness & Nutrition,Immunity Booster Syrup,4,1926.44,381.83
PE00169,2026-04-17,Tirupati,Wellness & Nutrition,Whey Protein 1kg,4,2164.08,341.43
PE01781,2026-06-19,Vijayawada,Personal Care,Antiseptic Liquid,3,790.26,168.0
PE00257,2026-04-03,Bengaluru,OTC Medicines,Paracetamol 500mg,3,407.16,40.39
PE01842,2026-06-22,Guntur,Medical Devices,Nebulizer,1,2196.62,268.76
PE01859,2026-06-10,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,2,1804.42,255.3
PE01186,2026-05-15,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,4,1462.84,149.75
PE00261,2026-04-07,Karimnagar,Medical Devices,Nebulizer,4,10441.24,2207.8
PE00285,2026-04-28,Nellore,Prescription Medicines,Atorvastatin 10mg,2,250.68,52.37
PE01246,2026-05-20,Hyderabad,OTC Medicines,Cetirizine 10mg,2,276.26,41.19
PE00353,2026-04-05,Warangal,Medical Devices,Pulse Oximeter,4,9582.08,1109.9
PE01561,2026-06-25,Hyderabad,Medical Devices,Pulse Oximeter,5,6950.1,635.96
PE00315,2026-04-03,Hyderabad,Personal Care,Face Wash,5,1412.9,126.39
PE01059,2026-05-06,Guntur,OTC Medicines,Paracetamol 500mg,5,205.8,30.67
PE00789,2026-05-09,Tirupati,Prescription Medicines,Metformin 500mg,5,2530.5,331.89
PE01239,2026-05-14,Vijayawada,OTC Medicines,Cough Syrup 100ml,4,563.56,122.48
PE00046,2026-04-10,Vijayawada,Personal Care,Sunscreen SPF50,4,919.48,189.79
PE00893,2026-05-07,Warangal,Personal Care,Baby Diaper Pack,2,364.0,53.73
PE00255,2026-04-07,Hyderabad,OTC Medicines,ORS Sachet,1,109.64,9.41
PE01102,2026-05-27,Warangal,Prescription Medicines,Metformin 500mg,1,121.61,19.83
PE00734,2026-05-05,Visakhapatnam,Wellness & Nutrition,Fish Oil Capsules,3,1987.95,223.71
PE00004,2026-04-13,Nellore,Wellness & Nutrition,Whey Protein 1kg,3,1949.43,428.58
PE00697,2026-04-24,Hyderabad,OTC Medicines,ORS Sachet,1,108.46,16.81
PE00494,2026-04-03,Hyderabad,Prescription Medicines,Atorvastatin 10mg,5,1788.95,337.5
PE01785,2026-06-04,Visakhapatnam,Wellness & Nutrition,Multivitamin Tablets,3,2544.84,413.7
PE00549,2026-04-30,Bengaluru,OTC Medicines,Cetirizine 10mg,2,84.56,11.84
PE00268,2026-04-14,Hyderabad,Prescription Medicines,Atorvastatin 10mg,3,1439.19,161.13
PE02037,2026-06-10,Hyderabad,Prescription Medicines,Insulin Pen,3,461.67,55.37
PE00186,2026-04-07,Tirupati,Personal Care,Antiseptic Liquid,3,1598.34,231.25
PE01152,2026-05-14,Guntur,OTC Medicines,Cough Syrup 100ml,4,358.76,41.95
PE02089,2026-06-17,Bengaluru,OTC Medicines,ORS Sachet,4,692.2,69.9
PE01652,2026-06-02,Bengaluru,OTC Medicines,Cough Syrup 100ml,3,362.88,30.68
PE00400,2026-04-29,Hyderabad,,Antacid Tablets,1,92.08,7.98
PE01352,2026-05-04,Hyderabad,OTC Medicines,ORS Sachet,2,85.82,12.79
PE01301,2026-05-07,Tirupati,Prescription Medicines,Amlodipine 5mg,2,892.26,165.79
PE01056,2026-05-04,Hyderabad,Medical Devices,Thermometer,1,1693.04,305.63
PE00879,2026-05-18,Vijayawada,Medical Devices,Glucometer Kit,4,4379.2,382.28
PE01599,2026-06-22,Hyderabad,OTC Medicines,Cough Syrup 100ml,1,163.0,16.49
PE01470,2026-06-13,Bengaluru,OTC Medicines,Antacid Tablets,5,945.1,164.8
PE00007,2026-04-13,Vijayawada,Prescription Medicines,Metformin 500mg,5,2002.45,403.32
PE02072,2026-06-26,Vijayawada,Wellness & Nutrition,Fish Oil Capsules,1,578.16,61.45
PE00083,2026-04-05,Visakhapatnam,OTC Medicines,Paracetamol 500mg,3,645.06,136.77
PE00330,2026-04-05,Guntur,OTC Medicines,Cetirizine 10mg,1,52.87,4.87
PE01854,2026-06-21,Bengaluru,Prescription Medicines,Metformin 500mg,1,134.9,21.65
PE01171,2026-05-06,Guntur,Lab Tests,Full Body Checkup,1,785.09,77.36
PE01119,2026-05-07,Vijayawada,OTC Medicines,ORS Sachet,5,311.75,57.33
PE00646,2026-04-25,Hyderabad,Prescription Medicines,Metformin 500mg,1,210.09,27.83
PE00151,2026-04-22,Hyderabad,Lab Tests,HbA1c Test,1,1256.57,230.34
PE00719,2026-05-04,Warangal,Personal Care,Antiseptic Liquid,4,1634.6,200.26
PE00895,2026-05-29,Guntur,Prescription Medicines,Atorvastatin 10mg,2,1001.98,151.95
PE01890,2026-06-18,Vijayawada,OTC Medicines,Antacid Tablets,5,278.2,50.43
PE00378,2026-04-14,Hyderabad,Prescription Medicines,Insulin Pen,4,456.88,64.43
PE01765,2026-06-27,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,2,1972.98,433.07
PE02076,2026-06-08,Nellore,Prescription Medicines,Atorvastatin 10mg,3,824.91,70.06
PE02022,2026-06-14,Vijayawada,OTC Medicines,Paracetamol 500mg,1,204.68,35.58
PE01883,2026-06-04,Warangal,Prescription Medicines,Amlodipine 5mg,1,106.96,16.22
PE01006,2026-05-11,Hyderabad,Prescription Medicines,Azithromycin 500mg,5,663.3,79.71
PE01500,2026-06-26,Nellore,Medical Devices,Pulse Oximeter,4,10170.92,1077.55
PE01106,2026-05-23,Vijayawada,OTC Medicines,Antacid Tablets,1,106.68,20.0
PE00641,2026-04-27,Bengaluru,OTC Medicines,Cetirizine 10mg,3,543.99,115.45
PE01238,2026-05-23,Warangal,Personal Care,Antiseptic Liquid,3,660.99,111.19
PE01231,2026-05-11,Guntur,OTC Medicines,ORS Sachet,2,240.78,34.89
PE00750,2026-05-17,Hyderabad,Prescription Medicines,Azithromycin 500mg,4,377.16,37.58
PE00686,2026-04-19,Visakhapatnam,Wellness & Nutrition,Fish Oil Capsules,4,1101.08,113.67
PE02083,2026-06-19,Guntur,Lab Tests,Vitamin D Test,5,6244.15,820.91
PE01508,2026-06-15,Tirupati,Lab Tests,HbA1c Test,1,1406.44,300.55
PE01995,2026-06-30,Vijayawada,Prescription Medicines,Metformin 500mg,5,2331.25,245.4
PE00875,2026-05-27,Bengaluru,Prescription Medicines,Atorvastatin 10mg,5,452.4,93.62
PE01506,2026-06-26,Guntur,Prescription Medicines,Atorvastatin 10mg,3,1486.95,269.84
PE00833,2026-05-12,Visakhapatnam,Wellness & Nutrition,Whey Protein 1kg,1,691.76,151.75
PE01209,2026-05-17,Warangal,Personal Care,Baby Diaper Pack,3,1529.31,173.75
PE01077,2026-05-15,Bengaluru,Lab Tests,Thyroid Profile,1,654.29,96.74
PE01853,2026-06-16,Vijayawada,Personal Care,Antiseptic Liquid,5,423.7,82.52
PE01614,2026-06-04,Hyderabad,Prescription Medicines,Metformin 500mg,2,924.36,138.91
PE00355,2026-04-28,Hyderabad,Personal Care,Face Wash,5,2086.9,167.82
PE01150,2026-05-30,Bengaluru,Medical Devices,Pulse Oximeter,4,4107.44,441.66
PE00446,2026-04-16,Hyderabad,OTC Medicines,Antacid Tablets,4,176.76,19.85
PE01527,2026-06-18,Vijayawada,Medical Devices,Pulse Oximeter,3,4794.45,1038.75
PE00663,2026-04-09,Guntur,Lab Tests,Thyroid Profile,4,2696.8,529.29
PE01290,2026-05-07,Karimnagar,Prescription Medicines,Azithromycin 500mg,5,2053.05,276.84
PE00968,2026-05-27,Visakhapatnam,Medical Devices,Nebulizer,2,6086.08,756.85
PE00176,2026-04-14,Warangal,Prescription Medicines,Atorvastatin 10mg,4,458.6,38.17
PE01018,2026-05-19,Vijayawada,Medical Devices,Nebulizer,5,1864.7,213.66
PE00532,2026-04-09,Nellore,Lab Tests,Vitamin D Test,4,5934.96,559.19
PE01603,2026-06-26,Nellore,Wellness & Nutrition,Fish Oil Capsules,2,1540.24,135.91
PE01972,2026-06-18,Hyderabad,OTC Medicines,ORS Sachet,2,163.9,16.68
PE00367,2026-04-14,Hyderabad,OTC Medicines,Cetirizine 10mg,5,896.5,105.2
PE00884,2026-05-14,Karimnagar,OTC Medicines,Antacid Tablets,4,831.12,126.02
PE01398,2026-05-09,Bengaluru,OTC Medicines,Paracetamol 500mg,2,132.34,19.72
PE00631,2026-04-15,Hyderabad,Wellness & Nutrition,Immunity Booster Syrup,3,1166.88,105.13
PE01984,2026-06-13,Visakhapatnam,OTC Medicines,Paracetamol 500mg,4,166.28,16.3
PE00226,2026-04-07,Bengaluru,Prescription Medicines,Azithromycin 500mg,4,2519.6,510.5
PE01440,2026-06-25,Hyderabad,Wellness & Nutrition,Whey Protein 1kg,1,838.29,71.96
PE01142,2026-05-26,Bengaluru,Medical Devices,Pulse Oximeter,2,1616.38,280.21
PE01449,2026-06-21,Hyderabad,Prescription Medicines,Metformin 500mg,2,211.54,42.03
PE01844,2026-06-04,Hyderabad,OTC Medicines,Cetirizine 10mg,4,785.88,112.82
PE00519,2026-04-19,Bengaluru,OTC Medicines,Paracetamol 500mg,2,250.98,52.27
PE01265,2026-05-17,Warangal,OTC Medicines,Paracetamol 500mg,2,351.96,49.27
PE01918,2026-06-09,Hyderabad,Prescription Medicines,Atorvastatin 10mg,5,1108.85,137.8
PE01974,2026-06-17,Hyderabad,Personal Care,Sunscreen SPF50,3,758.46,165.65
PE00288,2026-04-06,Visakhapatnam,Lab Tests,Full Body Checkup,5,3911.8,821.7
PE01593,2026-06-03,Vijayawada,Prescription Medicines,Atorvastatin 10mg,3,1540.5,280.53
PE01805,2026-06-18,Warangal,OTC Medicines,Paracetamol 500mg,2,163.86,23.36
PE01547,2026-06-07,Tirupati,Personal Care,Hand Sanitizer 500ml,3,1341.66,203.52
PE01481,2026-06-15,Warangal,OTC Medicines,Cough Syrup 100ml,3,525.0,99.34
PE01212,2026-05-11,Guntur,Prescription Medicines,Azithromycin 500mg,3,522.87,85.94
PE01846,2026-06-03,Warangal,OTC Medicines,Paracetamol 500mg,3,310.02,27.28
PE01166,2026-05-06,Visakhapatnam,OTC Medicines,Antacid Tablets,1,177.52,35.67
PE01538,2026-06-19,Nellore,Lab Tests,Thyroid Profile,3,3877.71,768.34
PE00390,2026-04-20,Vijayawada,Lab Tests,HbA1c Test,4,2766.12,394.29
PE00606,2026-04-03,Bengaluru,Prescription Medicines,Azithromycin 500mg,5,1740.15,224.07
PE00515,2026-04-24,Bengaluru,Medical Devices,Nebulizer,1,3149.85,332.05
PE01942,2026-06-25,Vijayawada,Wellness & Nutrition,Immunity Booster Syrup,5,6802.0,576.96
PE01767,2026-06-14,Bengaluru,Wellness & Nutrition,Multivitamin Tablets,1,494.87,90.15
PE00513,2026-04-29,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,177.28,24.26
PE00678,2026-04-29,Visakhapatnam,Prescription Medicines,Insulin Pen,3,490.62,78.56
PE01719,2026-06-07,Hyderabad,OTC Medicines,Cough Syrup 100ml,2,249.36,39.2
PE00534,2026-04-03,Visakhapatnam,Personal Care,Hand Sanitizer 500ml,5,1006.6,94.54
PE01921,2026-06-23,Hyderabad,OTC Medicines,ORS Sachet,4,648.52,56.62
PE01366,2026-05-05,Vijayawada,Medical Devices,Thermometer,5,14086.65,2906.12
PE00102,2026-04-19,Visakhapatnam,OTC Medicines,ORS Sachet,3,297.54,24.97
PE01790,2026-06-11,Hyderabad,Prescription Medicines,Insulin Pen,3,1090.62,238.82
PE01040,2026-05-15,Hyderabad,OTC Medicines,Cough Syrup 100ml,1,132.6,27.32
PE00934,2026-05-08,Tirupati,Prescription Medicines,Insulin Pen,1,567.02,119.34
PE01558,2026-06-07,Vijayawada,Medical Devices,Nebulizer,2,2223.48,435.7
PE00358,2026-04-11,Nellore,OTC Medicines,Antacid Tablets,3,455.22,48.54
PE00812,2026-05-02,Tirupati,Personal Care,Antiseptic Liquid,1,210.09,34.49
PE01607,2026-06-27,Visakhapatnam,Wellness & Nutrition,Whey Protein 1kg,5,2625.25,461.77
PE00100,2026-04-10,Guntur,Medical Devices,Digital BP Monitor,2,3633.1,742.33
PE02011,2026-06-25,Hyderabad,Wellness & Nutrition,Whey Protein 1kg,5,2927.75,530.42
PE00548,2026-04-04,Tirupati,Prescription Medicines,Atorvastatin 10mg,4,1060.0,205.19
PE00395,2026-04-01,Warangal,,Baby Diaper Pack,1,199.23,19.12
PE02010,2026-06-08,Hyderabad,OTC Medicines,ORS Sachet,3,571.23,117.51
PE00615,2026-04-21,Karimnagar,Prescription Medicines,Metformin 500mg,4,1524.16,162.13
PE02039,2026-06-26,Warangal,,Cetirizine 10mg,1,145.91,29.59
PE01381,2026-05-09,Bengaluru,Prescription Medicines,Insulin Pen,2,327.3,60.74
PE00660,2026-04-15,Hyderabad,Prescription Medicines,Azithromycin 500mg,3,824.37,120.75
PE01469,2026-06-13,Bengaluru,,Antacid Tablets,5,762.0,126.12
PE02100,2026-06-18,Hyderabad,Prescription Medicines,Amlodipine 5mg,1,507.47,73.39
PE01857,2026-06-15,Karimnagar,Prescription Medicines,Atorvastatin 10mg,2,968.82,103.88
PE00741,2026-05-23,Warangal,OTC Medicines,Antacid Tablets,3,122.04,15.28
PE01537,2026-06-20,Hyderabad,Prescription Medicines,Azithromycin 500mg,4,2538.68,214.78
PE00792,2026-05-25,Bengaluru,OTC Medicines,Cetirizine 10mg,3,199.2,27.54
PE00784,2026-05-29,Nellore,Medical Devices,Nebulizer,2,5484.86,1003.69
PE00709,2026-05-07,Guntur,OTC Medicines,Cetirizine 10mg,1,170.32,28.68
PE01061,2026-05-28,Warangal,Prescription Medicines,Azithromycin 500mg,3,518.1,112.31
PE01049,2026-05-17,Bengaluru,Medical Devices,Pulse Oximeter,4,8889.96,1460.61
PE01993,2026-06-03,Warangal,OTC Medicines,Cough Syrup 100ml,4,743.28,145.15
PE00967,2026-05-10,Karimnagar,Personal Care,Antiseptic Liquid,3,572.37,91.48
PE01948,2026-06-05,Visakhapatnam,OTC Medicines,Cetirizine 10mg,2,427.32,71.32
PE00475,2026-04-07,Nellore,Medical Devices,Pulse Oximeter,4,11430.96,2082.91
PE01295,2026-05-24,Warangal,Wellness & Nutrition,Fish Oil Capsules,1,676.73,81.62
PE01339,2026-05-27,Vijayawada,Prescription Medicines,Azithromycin 500mg,3,1029.45,140.77
PE01219,2026-05-29,Bengaluru,OTC Medicines,Antacid Tablets,2,95.48,14.23
PE00718,2026-05-22,Warangal,OTC Medicines,ORS Sachet,1,95.15,18.37
PE01009,2026-05-07,Guntur,Wellness & Nutrition,Whey Protein 1kg,3,1120.74,112.47
PE00096,2026-04-20,Vijayawada,Wellness & Nutrition,Calcium + D3 Tablets,5,2337.05,385.49
PE00402,2026-04-22,Hyderabad,Lab Tests,Lipid Profile,5,5415.6,1065.5
PE00460,2026-04-27,Nellore,Wellness & Nutrition,Multivitamin Tablets,5,2674.3,563.06
PE01251,2026-05-01,Bengaluru,Wellness & Nutrition,Multivitamin Tablets,1,541.3,102.04
PE00035,2026-04-28,Nellore,Lab Tests,Vitamin D Test,2,1784.76,264.73
PE00457,2026-04-19,Nellore,Personal Care,Baby Diaper Pack,3,1122.15,161.9
PE00698,2026-04-29,Hyderabad,Wellness & Nutrition,Multivitamin Tablets,5,6791.7,669.39
PE00671,2026-04-27,Bengaluru,Lab Tests,Vitamin D Test,2,2864.0,325.71
PE01617,2026-06-09,Hyderabad,Personal Care,Sunscreen SPF50,2,385.5,65.69
PE01867,2026-06-02,Nellore,Lab Tests,Full Body Checkup,4,2875.16,537.35
PE01963,2026-06-23,Hyderabad,Lab Tests,Vitamin D Test,4,2279.72,482.83
PE01757,2026-06-02,Nellore,Prescription Medicines,Metformin 500mg,3,1567.98,241.28
PE00749,2026-05-22,Bengaluru,Wellness & Nutrition,Whey Protein 1kg,1,1067.38,196.67
PE01183,2026-05-05,Karimnagar,OTC Medicines,Cetirizine 10mg,2,254.36,37.67
PE01112,2026-05-31,Bengaluru,Prescription Medicines,Insulin Pen,4,2525.96,366.38
PE00017,2026-04-14,Bengaluru,OTC Medicines,Cetirizine 10mg,4,836.88,142.94
PE00568,2026-04-21,Bengaluru,Prescription Medicines,Azithromycin 500mg,4,1342.68,251.81
PE00045,2026-04-02,Vijayawada,Lab Tests,Vitamin D Test,4,6519.12,778.39
PE01438,2026-06-07,Hyderabad,OTC Medicines,Cetirizine 10mg,5,1034.55,85.76
PE01460,2026-06-18,Hyderabad,OTC Medicines,Cetirizine 10mg,2,399.56,37.83
PE00211,2026-04-24,Hyderabad,Prescription Medicines,Amlodipine 5mg,2,1222.24,204.25
PE00572,2026-04-24,Hyderabad,OTC Medicines,ORS Sachet,2,341.86,39.09
PE01868,2026-06-22,Hyderabad,Prescription Medicines,Metformin 500mg,1,590.91,63.29
PE01589,2026-06-03,Warangal,Wellness & Nutrition,Calcium + D3 Tablets,2,1280.84,242.7
PE00739,2026-05-02,Warangal,OTC Medicines,ORS Sachet,1,114.56,24.75
PE01665,2026-06-16,Bengaluru,OTC Medicines,Paracetamol 500mg,5,1081.15,92.54
PE01836,2026-06-30,Bengaluru,Wellness & Nutrition,Whey Protein 1kg,2,754.34,104.36
PE00455,2026-04-25,Hyderabad,Prescription Medicines,Azithromycin 500mg,1,209.77,41.15
PE01629,2026-06-11,Hyderabad,OTC Medicines,Cetirizine 10mg,3,443.01,77.0
PE00168,2026-04-14,Guntur,Wellness & Nutrition,Fish Oil Capsules,5,6233.8,769.93
PE01823,2026-06-11,Guntur,Wellness & Nutrition,Fish Oil Capsules,3,4134.21,440.64
PE01311,2026-05-18,Nellore,Medical Devices,Thermometer,2,1109.48,220.75
PE00744,2026-05-29,Karimnagar,Personal Care,Face Wash,1,381.28,32.28
PE01258,2026-05-14,Karimnagar,OTC Medicines,Paracetamol 500mg,3,220.8,35.41
PE00246,2026-04-30,Guntur,Wellness & Nutrition,Whey Protein 1kg,4,2821.2,238.67
PE01361,2026-05-13,Tirupati,Personal Care,Hand Sanitizer 500ml,4,1547.0,321.28
PE00590,2026-04-04,Vijayawada,Wellness & Nutrition,Immunity Booster Syrup,1,783.51,131.02
PE01620,2026-06-09,Hyderabad,Personal Care,Antiseptic Liquid,1,428.23,58.95
PE00116,2026-04-18,Hyderabad,Prescription Medicines,Amlodipine 5mg,3,300.63,25.99
PE01378,2026-05-20,Vijayawada,Wellness & Nutrition,Calcium + D3 Tablets,5,4158.9,913.01
PE01792,2026-06-02,Vijayawada,OTC Medicines,ORS Sachet,5,621.9,132.8
PE00842,2026-05-16,Bengaluru,Personal Care,Sunscreen SPF50,1,221.68,32.37
PE01087,2026-05-13,Guntur,Wellness & Nutrition,Whey Protein 1kg,4,2740.88,228.08
PE01551,2026-06-07,Bengaluru,Personal Care,Sunscreen SPF50,4,1301.0,243.12
PE00121,2026-04-26,Vijayawada,OTC Medicines,Cough Syrup 100ml,2,186.08,37.31
PE01773,2026-06-10,Guntur,Prescription Medicines,Metformin 500mg,3,553.83,96.04
PE00747,2026-05-22,Bengaluru,Prescription Medicines,Azithromycin 500mg,3,1850.04,282.8
PE01775,2026-06-14,Nellore,Lab Tests,Lipid Profile,3,3985.35,859.16
PE00947,2026-05-08,Guntur,Personal Care,Hand Sanitizer 500ml,2,729.0,93.03
PE00999,2026-05-06,Hyderabad,Medical Devices,Nebulizer,2,5701.88,563.46
PE00323,2026-04-03,Guntur,Wellness & Nutrition,Calcium + D3 Tablets,4,2742.4,416.38
PE00705,2026-05-02,Hyderabad,Wellness & Nutrition,Immunity Booster Syrup,3,1354.5,136.59
PE01615,2026-06-07,Visakhapatnam,Personal Care,Sunscreen SPF50,2,1039.16,144.22
PE01979,2026-06-22,Hyderabad,Personal Care,Sunscreen SPF50,4,951.76,165.58
PE01736,2026-06-23,Guntur,Prescription Medicines,Atorvastatin 10mg,2,960.7,145.69
PE00373,2026-04-16,Tirupati,Lab Tests,HbA1c Test,1,1243.97,138.49
PE00347,2026-04-13,Tirupati,Personal Care,Hand Sanitizer 500ml,5,2710.55,345.62
PE01400,2026-05-07,Hyderabad,Personal Care,Hand Sanitizer 500ml,5,664.5,69.39
PE02015,2026-06-20,Vijayawada,Prescription Medicines,Insulin Pen,1,635.68,61.22
PE00242,2026-04-13,Guntur,Wellness & Nutrition,Multivitamin Tablets,1,1258.58,214.74
PE01770,2026-06-17,Guntur,Personal Care,Antiseptic Liquid,1,460.34,94.76
PE00445,2026-04-10,Visakhapatnam,OTC Medicines,Cetirizine 10mg,1,175.0,23.36
PE01116,2026-05-07,Visakhapatnam,Prescription Medicines,Amlodipine 5mg,4,2372.24,209.49
PE00210,2026-04-18,Bengaluru,Personal Care,Face Wash,1,482.22,88.51
PE02007,2026-06-23,Bengaluru,Wellness & Nutrition,Calcium + D3 Tablets,5,1336.3,176.06
PE01513,2026-06-06,Visakhapatnam,Wellness & Nutrition,Multivitamin Tablets,2,1237.22,135.34
PE00647,2026-04-12,Visakhapatnam,Prescription Medicines,Azithromycin 500mg,4,617.56,53.89
PE00327,2026-04-16,Bengaluru,Personal Care,Antiseptic Liquid,1,334.13,60.58
PE00398,2026-04-10,Visakhapatnam,Medical Devices,Glucometer Kit,1,3075.74,396.75
PE02099,2026-06-11,Hyderabad,OTC Medicines,Paracetamol 500mg,3,332.67,47.44
PE00199,2026-04-27,Hyderabad,Prescription Medicines,Insulin Pen,4,1889.96,294.24
PE01696,2026-06-23,Hyderabad,Lab Tests,HbA1c Test,1,614.05,60.95
PE00095,2026-04-05,Bengaluru,Personal Care,Antiseptic Liquid,5,1994.45,398.8
PE01510,2026-06-30,Guntur,Prescription Medicines,Azithromycin 500mg,4,450.2,69.7
PE01678,2026-06-12,Bengaluru,Personal Care,Face Wash,1,140.04,22.46
PE00189,2026-04-09,Warangal,OTC Medicines,ORS Sachet,1,94.65,15.02
